datetime,no2,pm10,pm25
2023-10-30 15:00:00,14.27387,12.65,5.896
2023-10-30 16:00:00,17.48957,11.1,5.063
2023-10-30 17:00:00,25.32933,11.675,5.542
2023-10-30 18:00:00,28.74677,11.975,6.014
2023-10-30 19:00:00,36.384,11.4,6.439
2023-10-30 20:00:00,38.29447,12.675,7.972
2023-10-30 21:00:00,32.01385,10.3,6.557
2023-10-30 22:00:00,27.33783,8.25,5.519
2023-10-30 23:00:00,31.76031,8.3,5.377
2023-10-31 01:00:00,29.21362,6.875,4.363
2023-10-31 02:00:00,26.13157,5.875,3.915
2023-10-31 03:00:00,34.6744,7.175,5.142
2023-10-31 04:00:00,44.29429,8.85,6.392
2023-10-31 05:00:00,41.58621,11.325,8.019
2023-10-31 06:00:00,39.6035,10.275,7.453
2023-10-31 07:00:00,40.01261,6.325,4.08
2023-10-31 08:00:00,44.23048,7.775,4.127
2023-10-31 09:00:00,40.41423,7.9,4.104
2023-10-31 10:00:00,30.36165,10.125,4.764
2023-10-31 11:00:00,23.92703,9.0,4.387
2023-10-31 12:00:00,23.58099,9.825,4.387
2023-10-31 13:00:00,21.56224,7.975,3.679
2023-10-31 14:00:00,16.83992,7.45,3.019
2023-10-31 15:00:00,14.17498,6.8,2.901
2023-10-31 16:00:00,15.83113,8.125,3.656
2023-10-31 17:00:00,22.76545,6.025,3.349
2023-10-31 18:00:00,29.64961,9.6,5.778
2023-10-31 19:00:00,43.07045,12.475,8.396
2023-10-31 20:00:00,42.06485,13.575,9.576
2023-10-31 21:00:00,25.22754,11.075,7.877
2023-10-31 22:00:00,19.59868,6.15,4.646
2023-10-31 23:00:00,22.86585,5.4,3.797
2023-11-01 01:00:00,19.36393,3.05,1.769
2023-11-01 02:00:00,17.8227,4.525,2.311
2023-11-01 03:00:00,14.27113,7.95,3.939
2023-11-01 04:00:00,7.99014,8.925,4.929
2023-11-01 05:00:00,6.03051,6.9,3.632
2023-11-01 06:00:00,7.73899,11.65,5.401
2023-11-01 07:00:00,11.55814,10.725,5.33
2023-11-01 08:00:00,14.92495,9.125,4.906
2023-11-01 09:00:00,15.52899,8.175,4.316
2023-11-01 10:00:00,18.19297,7.975,3.514
2023-11-01 11:00:00,20.1033,10.75,4.528
2023-11-01 12:00:00,17.8416,13.025,5.802
2023-11-01 13:00:00,15.98265,9.625,5.118
2023-11-01 14:00:00,14.57557,9.625,4.929
2023-11-01 15:00:00,12.56654,11.85,5.637
2023-11-01 16:00:00,13.21836,15.95,7.193
2023-11-01 17:00:00,17.18722,19.05,8.443
2023-11-01 18:00:00,17.53839,14.1,7.476
2023-11-01 19:00:00,20.15089,12.475,7.524
2023-11-01 20:00:00,28.79494,14.55,8.443
2023-11-01 21:00:00,28.64533,13.375,8.255
2023-11-01 22:00:00,21.86004,10.4,6.675
2023-11-01 23:00:00,14.77505,7.525,4.316
2023-11-02 01:00:00,8.91204,6.75,3.679
2023-11-02 02:00:00,5.02618,6.625,3.42
2023-11-02 03:00:00,5.07581,6.6,3.656
2023-11-02 04:00:00,5.98009,4.1,1.981
2023-11-02 05:00:00,8.14076,4.225,2.241
2023-11-02 06:00:00,10.75357,6.2,3.514
2023-11-02 07:00:00,16.98471,6.0,3.75
2023-11-02 08:00:00,36.38942,6.025,3.75
2023-11-02 09:00:00,41.77657,7.05,4.08
2023-11-02 10:00:00,42.58705,6.95,3.302
2023-11-02 11:00:00,32.01858,5.4,2.382
2023-11-02 12:00:00,31.86718,5.75,2.665
2023-11-02 13:00:00,25.88412,6.825,3.208
2023-11-02 14:00:00,24.225,4.825,2.146
2023-11-02 15:00:00,21.05937,3.875,1.604
2023-11-02 16:00:00,27.89479,3.875,1.58
2023-11-02 17:00:00,22.2135,4.15,1.863
2023-11-02 18:00:00,18.64439,6.225,3.113
2023-11-02 19:00:00,19.59985,7.85,3.514
2023-11-02 20:00:00,17.63961,7.275,3.632
2023-11-02 21:00:00,18.4434,6.9,3.915
2023-11-02 22:00:00,18.69501,7.725,4.528
2023-11-02 23:00:00,20.30156,10.55,5.991
2023-11-03 01:00:00,11.05479,12.6,5.849
2023-11-03 02:00:00,7.50414,14.05,6.604
2023-11-03 03:00:00,6.38153,13.325,6.274
2023-11-03 04:00:00,5.82863,13.125,5.991
2023-11-03 05:00:00,5.57776,13.375,5.731
2023-11-03 06:00:00,6.6832,12.05,5.165
2023-11-03 07:00:00,10.75337,11.325,4.906
2023-11-03 08:00:00,14.72369,11.65,4.882
2023-11-03 09:00:00,18.14138,11.4,4.434
2023-11-03 10:00:00,20.4552,10.6,4.151
2023-11-03 11:00:00,17.79157,10.425,3.892
2023-11-03 12:00:00,15.63141,10.9,4.387
2023-11-03 13:00:00,18.79723,11.225,4.623
2023-11-03 14:00:00,16.58564,9.45,4.222
2023-11-03 15:00:00,13.26826,9.925,3.844
2023-11-03 16:00:00,28.34495,9.05,3.844
2023-11-03 17:00:00,41.46138,8.075,4.528
2023-11-03 18:00:00,41.9653,6.9,4.198
2023-11-03 19:00:00,40.00285,7.075,4.41
2023-11-03 20:00:00,47.28746,8.325,6.58
2023-11-03 21:00:00,41.1569,12.675,9.505
2023-11-03 22:00:00,31.90966,15.6,11.368
2023-11-03 23:00:00,23.8191,12.525,8.373
2023-11-04 01:00:00,17.01779,11.15,7.028
2023-11-04 02:00:00,19.02821,9.675,5.755
2023-11-04 03:00:00,17.53667,8.15,5.094
2023-11-04 04:00:00,22.76211,9.075,6.109
2023-11-04 05:00:00,23.61709,8.925,5.189
2023-11-04 06:00:00,14.17066,7.55,3.868
2023-11-04 07:00:00,15.7281,5.85,3.679
2023-11-04 08:00:00,15.42796,5.625,3.16
2023-11-04 09:00:00,13.7189,3.075,1.58
2023-11-04 10:00:00,18.24189,5.375,2.83
2023-11-04 11:00:00,23.06724,3.95,2.075
2023-11-04 12:00:00,27.04108,6.75,3.42
2023-11-04 13:00:00,16.78521,15.5,7.854
2023-11-04 14:00:00,12.26187,16.7,8.278
2023-11-04 15:00:00,15.32702,11.925,7.264
2023-11-04 16:00:00,16.78352,14.725,8.656
2023-11-04 17:00:00,21.05394,16.85,10.024
2023-11-04 18:00:00,25.97818,18.75,11.203
2023-11-04 19:00:00,28.64129,20.55,13.396
2023-11-04 20:00:00,27.18426,16.525,12.241
2023-11-04 21:00:00,37.63604,21.65,17.005
2023-11-04 22:00:00,34.06789,25.4,20.637
2023-11-04 23:00:00,29.19417,14.15,11.887
2023-11-05 01:00:00,51.1864,15.175,13.184
2023-11-05 02:00:00,30.2148,11.825,10.189
2023-11-05 03:00:00,52.56346,18.425,16.109
2023-11-05 04:00:00,32.91518,18.525,15.448
2023-11-05 05:00:00,22.01036,17.275,14.576
2023-11-05 06:00:00,19.64906,17.875,15.472
2023-11-05 07:00:00,30.70487,10.1,8.703
2023-11-05 08:00:00,30.0517,8.5,6.651
2023-11-05 09:00:00,25.68367,6.25,3.868
2023-11-05 10:00:00,25.02971,5.0,2.877
2023-11-05 11:00:00,23.22171,4.4,2.359
2023-11-05 12:00:00,18.74771,4.675,2.264
2023-11-05 13:00:00,19.80388,5.3,2.5
2023-11-05 14:00:00,19.60012,4.45,2.241
2023-11-05 15:00:00,19.44921,5.4,2.83
2023-11-05 16:00:00,12.81428,6.275,3.302
2023-11-05 17:00:00,19.54909,7.775,3.915
2023-11-05 18:00:00,21.60684,7.775,4.599
2023-11-05 19:00:00,21.20515,11.275,7.359
2023-11-05 20:00:00,22.91267,14.95,11.321
2023-11-05 21:00:00,22.25975,24.0,18.656
2023-11-05 22:00:00,15.92855,13.725,9.906
2023-11-05 23:00:00,13.56655,10.625,7.028
2023-11-06 01:00:00,11.05435,11.75,6.698
2023-11-06 02:00:00,9.31214,11.875,6.439
2023-11-06 03:00:00,7.78825,11.725,6.014
2023-11-06 04:00:00,7.38605,11.6,5.59
2023-11-06 05:00:00,8.24043,10.625,5.259
2023-11-06 06:00:00,9.1448,8.025,4.245
2023-11-06 07:00:00,11.05386,6.55,3.349
2023-11-06 08:00:00,17.73762,6.3,3.42
2023-11-06 09:00:00,23.72103,8.65,3.844
2023-11-06 10:00:00,24.78055,11.625,4.717
2023-11-06 11:00:00,19.20053,11.075,4.859
2023-11-06 12:00:00,15.63141,11.325,4.505
2023-11-06 13:00:00,17.74144,9.375,3.986
2023-11-06 14:00:00,13.26787,10.5,4.033
2023-11-06 15:00:00,13.31726,12.525,4.575
2023-11-06 16:00:00,16.53196,11.6,4.835
2023-11-06 17:00:00,21.45542,10.35,5.165
2023-11-06 18:00:00,23.46411,9.25,4.764
2023-11-06 19:00:00,24.56963,10.125,5.472
2023-11-06 20:00:00,30.0966,11.575,7.359
2023-11-06 21:00:00,23.21341,11.4,7.028
2023-11-06 22:00:00,20.29932,10.3,6.439
2023-11-06 23:00:00,19.24422,10.05,6.203
2023-11-07 01:00:00,14.93983,8.65,5.142
2023-11-07 02:00:00,14.06842,8.3,4.764
2023-11-07 03:00:00,12.51099,6.525,4.245
2023-11-07 04:00:00,11.25445,6.1,3.75
2023-11-07 05:00:00,11.45575,5.875,3.561
2023-11-07 06:00:00,11.7572,6.125,3.302
2023-11-07 07:00:00,14.16962,5.225,3.255
2023-11-07 08:00:00,19.94782,6.925,3.632
2023-11-07 09:00:00,25.78133,8.7,3.821
2023-11-07 10:00:00,23.32099,9.75,4.175
2023-11-07 11:00:00,23.02045,9.7,4.363
2023-11-07 12:00:00,22.06511,11.875,4.387
2023-11-07 13:00:00,21.35982,9.175,3.962
2023-11-07 14:00:00,20.15302,10.45,4.599
2023-11-07 15:00:00,23.97197,10.6,4.481
2023-11-07 16:00:00,24.62328,10.25,4.292
2023-11-07 17:00:00,33.46422,10.95,5.354
2023-11-07 18:00:00,36.57862,11.075,5.708
2023-11-07 19:00:00,40.7495,11.25,6.627
2023-11-07 20:00:00,35.32241,11.075,7.099
2023-11-07 21:00:00,32.15661,12.8,7.642
2023-11-07 22:00:00,28.99114,13.975,7.736
2023-11-07 23:00:00,22.81085,11.95,6.698
2023-11-08 01:00:00,20.36525,8.8,4.811
2023-11-08 02:00:00,15.80948,8.025,4.057
2023-11-08 03:00:00,12.41,7.8,3.726
2023-11-08 04:00:00,10.70142,8.425,3.962
2023-11-08 05:00:00,15.07224,8.15,4.245
2023-11-08 06:00:00,16.68009,8.3,4.009
2023-11-08 07:00:00,15.67553,8.05,4.198
2023-11-08 08:00:00,19.64573,7.85,4.552
2023-11-08 09:00:00,21.90695,5.125,2.925
2023-11-08 10:00:00,21.60567,4.1,2.005
2023-11-08 11:00:00,17.28525,2.975,1.462
2023-11-08 12:00:00,16.18021,3.65,1.887
2023-11-08 13:00:00,16.68237,4.325,2.311
2023-11-08 14:00:00,18.59255,4.15,2.288
2023-11-08 15:00:00,34.67309,5.825,2.547
2023-11-08 16:00:00,50.90289,7.65,3.632
2023-11-08 17:00:00,59.29261,7.675,3.679
2023-11-08 18:00:00,50.24701,9.0,4.67
2023-11-08 19:00:00,49.69323,12.975,6.958
2023-11-08 20:00:00,69.84493,15.375,8.514
2023-11-08 21:00:00,68.73948,16.75,9.481
2023-11-08 22:00:00,63.76732,18.675,10.094
2023-11-08 23:00:00,59.90936,20.425,10.826
2023-11-09 01:00:00,29.00758,16.925,9.245
2023-11-09 02:00:00,20.02955,17.275,8.656
2023-11-09 03:00:00,16.42893,17.675,8.42
2023-11-09 04:00:00,14.97176,18.4,8.16
2023-11-09 05:00:00,11.60544,16.625,7.642
2023-11-09 06:00:00,18.23738,14.575,7.193
2023-11-09 07:00:00,14.97192,9.325,5.165
2023-11-09 08:00:00,28.08564,8.3,4.528
2023-11-09 09:00:00,33.76501,9.25,4.175
2023-11-09 10:00:00,28.54095,11.025,4.127
2023-11-09 11:00:00,20.75423,9.7,3.868
2023-11-09 12:00:00,20.10041,9.6,4.104
2023-11-09 13:00:00,16.08248,9.625,4.363
2023-11-09 14:00:00,13.66896,10.475,4.953
2023-11-09 15:00:00,16.23051,10.725,4.882
2023-11-09 16:00:00,23.76738,8.3,4.292
2023-11-09 17:00:00,28.08587,12.05,6.156
2023-11-09 18:00:00,34.46693,14.55,7.123
2023-11-09 19:00:00,35.12218,10.8,6.226
2023-11-09 20:00:00,29.54225,6.275,4.552
2023-11-09 21:00:00,24.56836,10.325,6.439
2023-11-09 22:00:00,19.54406,9.15,5.708
2023-11-09 23:00:00,15.12312,6.375,3.844
2023-11-10 01:00:00,12.39278,7.4,3.939
2023-11-10 02:00:00,12.19172,10.45,4.835
2023-11-10 03:00:00,13.26312,12.6,5.825
2023-11-10 04:00:00,11.95664,13.9,6.226
2023-11-10 05:00:00,11.00251,11.775,5.637
2023-11-10 06:00:00,12.30869,6.775,3.609
2023-11-10 07:00:00,13.86636,2.175,1.297
2023-11-10 08:00:00,19.79618,4.675,2.123
2023-11-10 09:00:00,26.02611,7.125,3.373
2023-11-10 10:00:00,33.11062,9.525,4.175
2023-11-10 11:00:00,52.13364,10.75,4.906
2023-11-10 12:00:00,51.03705,7.675,4.127
2023-11-10 13:00:00,50.53283,9.4,4.316
2023-11-10 14:00:00,37.05362,8.75,5.354
2023-11-10 15:00:00,32.46857,9.25,5.542
2023-11-10 16:00:00,40.45913,7.075,3.679
2023-11-10 17:00:00,43.21734,6.825,3.703
2023-11-10 18:00:00,34.87087,6.25,3.868
2023-11-10 19:00:00,31.95431,8.875,5.849
2023-11-10 20:00:00,46.27397,11.875,8.137
2023-11-10 21:00:00,47.68047,13.825,10.637
2023-11-10 22:00:00,45.97215,14.1,10.307
2023-11-10 23:00:00,44.71752,13.025,9.552
2023-11-11 01:00:00,38.38497,8.825,6.109
2023-11-11 02:00:00,32.48897,7.775,5.165
2023-11-11 03:00:00,32.20405,8.05,5.59
2023-11-11 04:00:00,40.04354,8.0,5.542
2023-11-11 05:00:00,33.66233,7.75,5.495
2023-11-11 06:00:00,32.80891,7.75,5.708
2023-11-11 07:00:00,30.24708,7.15,5.33
2023-11-11 08:00:00,36.23559,7.675,5.566
2023-11-11 09:00:00,38.01544,9.5,5.778
2023-11-11 10:00:00,36.20829,10.175,5.613
2023-11-11 11:00:00,30.86797,9.575,4.929
2023-11-11 12:00:00,32.82426,8.625,4.552
2023-11-11 13:00:00,30.91437,7.025,3.349
2023-11-11 14:00:00,32.16456,5.85,2.689
2023-11-11 15:00:00,25.73288,4.725,2.594
2023-11-11 16:00:00,20.09694,6.2,3.467
2023-11-11 17:00:00,33.36106,8.2,5.778
2023-11-11 18:00:00,33.71136,7.925,4.976
2023-11-11 19:00:00,58.66972,17.575,12.948
2023-11-11 20:00:00,64.5315,21.875,16.557
2023-11-11 21:00:00,66.20525,24.775,19.505
2023-11-11 22:00:00,59.4068,25.625,20.731
2023-11-11 23:00:00,52.53164,20.7,17.359
2023-11-12 01:00:00,53.44421,41.55,34.646
2023-11-12 02:00:00,49.53603,33.35,27.901
2023-11-12 03:00:00,46.73842,23.975,20.071
2023-11-12 04:00:00,41.69068,19.0,15.826
2023-11-12 05:00:00,42.72825,14.925,11.958
2023-11-12 06:00:00,41.61671,12.675,10.307
2023-11-12 07:00:00,40.64694,11.95,10.024
2023-11-12 08:00:00,42.56583,11.525,9.505
2023-11-12 09:00:00,41.3692,12.35,10.071
2023-11-12 10:00:00,39.42307,16.1,11.226
2023-11-12 11:00:00,41.09152,17.4,12.736
2023-11-12 12:00:00,42.29906,16.375,12.406
2023-11-12 13:00:00,48.21749,13.825,9.552
2023-11-12 14:00:00,39.39883,10.05,7.264
2023-11-12 15:00:00,22.91134,7.325,4.741
2023-11-12 16:00:00,21.10149,8.925,5.566
2023-11-12 17:00:00,25.92427,8.7,5.825
2023-11-12 18:00:00,27.63182,9.05,6.792
2023-11-12 19:00:00,31.70035,9.9,7.877
2023-11-12 20:00:00,33.409,9.025,7.618
2023-11-12 21:00:00,33.25793,11.3,9.576
2023-11-12 22:00:00,30.34415,14.475,12.099
2023-11-12 23:00:00,33.50852,15.175,12.335
2023-11-13 01:00:00,19.75935,14.275,9.245
2023-11-13 02:00:00,16.74504,14.1,8.844
2023-11-13 03:00:00,17.38129,10.875,7.571
2023-11-13 04:00:00,15.12063,8.4,5.967
2023-11-13 05:00:00,13.81505,5.8,4.434
2023-11-13 06:00:00,14.16669,2.35,1.698
2023-11-13 07:00:00,25.72094,3.125,1.722
2023-11-13 08:00:00,22.80746,4.225,2.642
2023-11-13 09:00:00,17.53313,4.9,2.453
2023-11-13 10:00:00,15.57565,6.725,3.019
2023-11-13 11:00:00,13.51565,13.5,6.675
2023-11-13 12:00:00,10.552,13.575,6.156
2023-11-13 13:00:00,10.40052,15.125,6.297
2023-11-13 14:00:00,10.85276,14.25,6.462
2023-11-13 15:00:00,14.56948,15.325,6.84
2023-11-13 16:00:00,10.85162,16.775,7.429
2023-11-13 17:00:00,12.55928,19.6,8.774
2023-11-13 18:00:00,15.0709,18.45,8.939
2023-11-13 19:00:00,14.21699,18.75,9.811
2023-11-13 20:00:00,12.45881,21.675,10.731
2023-11-13 21:00:00,11.50416,23.575,12.123
2023-11-13 22:00:00,10.14756,23.95,12.83
2023-11-13 23:00:00,9.24343,23.45,12.642
2023-11-14 01:00:00,6.22909,22.625,11.91
2023-11-14 02:00:00,6.69811,23.475,12.311
2023-11-14 03:00:00,5.87733,23.775,12.359
2023-11-14 04:00:00,6.27926,24.725,12.618
2023-11-14 05:00:00,6.63095,23.475,12.052
2023-11-14 06:00:00,7.58537,22.35,11.627
2023-11-14 07:00:00,11.65475,23.975,12.901
2023-11-14 08:00:00,17.07977,25.025,13.137
2023-11-14 09:00:00,22.205,26.75,13.467
2023-11-14 10:00:00,21.80307,26.775,13.184
2023-11-14 11:00:00,24.56697,26.9,13.231
2023-11-14 12:00:00,28.83526,23.15,13.538
2023-11-14 13:00:00,27.27958,7.45,4.552
2023-11-14 14:00:00,33.80841,6.7,4.009
2023-11-14 15:00:00,31.90069,6.675,3.278
2023-11-14 16:00:00,29.18855,7.275,3.09
2023-11-14 17:00:00,32.30157,8.775,4.552
2023-11-14 18:00:00,45.91559,11.375,6.321
2023-11-14 19:00:00,43.253,12.675,7.689
2023-11-14 20:00:00,41.84718,13.65,8.373
2023-11-14 21:00:00,41.54489,13.675,8.703
2023-11-14 22:00:00,34.96438,12.35,7.665
2023-11-14 23:00:00,22.60555,12.9,7.099
2023-11-15 01:00:00,16.81103,11.0,6.156
2023-11-15 02:00:00,15.53868,10.325,5.849
2023-11-15 03:00:00,15.27099,10.625,5.755
2023-11-15 04:00:00,12.70907,9.175,4.811
2023-11-15 05:00:00,10.04655,7.725,3.821
2023-11-15 06:00:00,11.95547,8.025,3.962
2023-11-15 07:00:00,13.76399,7.95,3.986
2023-11-15 08:00:00,21.34976,10.1,4.599
2023-11-15 09:00:00,25.92321,11.1,5.377
2023-11-15 10:00:00,27.6856,13.6,5.401
2023-11-15 11:00:00,25.8787,12.75,5.542
2023-11-15 12:00:00,22.96415,12.4,5.377
2023-11-15 13:00:00,30.55396,13.5,5.354
2023-11-15 14:00:00,30.70499,12.025,4.859
2023-11-15 15:00:00,29.44416,12.4,4.646
2023-11-15 16:00:00,45.42094,10.225,4.552
2023-11-15 17:00:00,50.69433,10.15,4.859
2023-11-15 18:00:00,39.48358,10.625,5.33
2023-11-15 19:00:00,55.10793,11.75,6.604
2023-11-15 20:00:00,48.67688,13.225,8.679
2023-11-15 21:00:00,47.62283,16.425,10.118
2023-11-15 22:00:00,42.09559,15.775,10.094
2023-11-15 23:00:00,51.08972,14.4,8.774
2023-11-16 01:00:00,35.42977,13.875,8.302
2023-11-16 02:00:00,38.10904,12.35,7.736
2023-11-16 03:00:00,38.27619,12.25,7.783
2023-11-16 04:00:00,29.68638,10.425,6.58
2023-11-16 05:00:00,38.73126,12.325,7.618
2023-11-16 06:00:00,44.51853,13.225,8.326
2023-11-16 07:00:00,47.71131,14.975,8.821
2023-11-16 08:00:00,50.62123,14.05,8.656
2023-11-16 09:00:00,62.46749,19.05,9.104
2023-11-16 10:00:00,,18.325,9.198
2023-11-16 11:00:00,39.86611,18.1,9.222
2023-11-16 12:00:00,49.37516,20.75,10.896
2023-11-16 13:00:00,50.02325,20.125,10.024
2023-11-16 14:00:00,51.48514,18.225,9.175
2023-11-16 15:00:00,43.93741,16.975,9.269
2023-11-16 16:00:00,43.87542,17.125,10.495
2023-11-16 17:00:00,48.69519,15.65,10.472
2023-11-16 18:00:00,44.01264,16.375,11.722
2023-11-16 19:00:00,47.88563,18.325,13.396
2023-11-16 20:00:00,41.55348,17.375,13.774
2023-11-16 21:00:00,60.00623,20.375,16.439
2023-11-16 22:00:00,59.65253,20.925,17.264
2023-11-16 23:00:00,49.94479,20.175,15.873
2023-11-17 01:00:00,35.54981,12.025,9.245
2023-11-17 02:00:00,22.80464,8.375,6.061
2023-11-17 03:00:00,19.76956,5.6,4.104
2023-11-17 04:00:00,13.6828,5.25,3.75
2023-11-17 05:00:00,15.44401,6.225,4.599
2023-11-17 06:00:00,28.929,9.175,5.896
2023-11-17 07:00:00,42.6677,10.475,6.297
2023-11-17 08:00:00,42.76426,9.6,6.557
2023-11-17 09:00:00,51.79096,13.425,7.359
2023-11-17 10:00:00,48.77986,17.65,8.019
2023-11-17 11:00:00,50.99627,19.1,8.231
2023-11-17 12:00:00,47.66491,17.9,8.042
2023-11-17 13:00:00,40.91188,16.1,7.807
2023-11-17 14:00:00,30.94335,15.625,7.665
2023-11-17 15:00:00,25.15599,17.3,7.594
2023-11-17 16:00:00,28.27181,17.8,7.948
2023-11-17 17:00:00,40.59666,17.85,8.962
2023-11-17 18:00:00,51.11213,17.875,10.142
2023-11-17 19:00:00,51.41153,19.5,11.557
2023-11-17 20:00:00,53.52648,23.05,15.071
2023-11-17 21:00:00,54.28024,22.0,14.599
2023-11-17 22:00:00,55.74041,22.8,14.835
2023-11-17 23:00:00,45.57607,20.975,13.467
2023-11-18 01:00:00,18.8743,9.125,5.495
2023-11-18 02:00:00,17.32918,6.35,4.481
2023-11-18 03:00:00,14.30662,5.975,4.175
2023-11-18 04:00:00,16.47279,4.7,3.019
2023-11-18 05:00:00,13.55138,2.825,1.627
2023-11-18 06:00:00,11.68769,1.35,0.755
2023-11-18 07:00:00,10.176,0.975,0.613
2023-11-18 08:00:00,12.04015,1.35,0.66
2023-11-18 09:00:00,15.91967,2.025,0.755
2023-11-18 10:00:00,18.03569,2.45,1.038
2023-11-18 11:00:00,25.49469,3.4,1.557
2023-11-18 12:00:00,24.94042,5.625,2.264
2023-11-18 13:00:00,21.46322,7.175,2.972
2023-11-18 14:00:00,20.65784,6.625,3.396
2023-11-18 15:00:00,21.00939,8.275,4.292
2023-11-18 16:00:00,20.65608,9.6,6.109
2023-11-18 17:00:00,22.26737,13.0,7.571
2023-11-18 18:00:00,21.00824,13.025,8.231
2023-11-18 19:00:00,18.74063,16.175,10.307
2023-11-18 20:00:00,18.58943,18.425,11.627
2023-11-18 21:00:00,18.18605,20.65,12.736
2023-11-18 22:00:00,19.14332,24.025,14.552
2023-11-18 23:00:00,15.21435,25.675,15.212
2023-11-19 01:00:00,10.2922,25.625,14.528
2023-11-19 02:00:00,9.21557,24.75,14.08
2023-11-19 03:00:00,7.51687,23.95,13.231
2023-11-19 04:00:00,6.76042,22.825,12.524
2023-11-19 05:00:00,6.20534,23.3,12.524
2023-11-19 06:00:00,6.05417,22.9,12.335
2023-11-19 07:00:00,6.00356,21.45,11.769
2023-11-19 08:00:00,8.12264,20.05,10.684
2023-11-19 09:00:00,9.33377,18.2,9.599
2023-11-19 10:00:00,9.18276,15.625,8.373
2023-11-19 11:00:00,9.28448,18.575,9.434
2023-11-19 12:00:00,9.13256,14.275,7.264
2023-11-19 13:00:00,10.34394,13.275,6.745
2023-11-19 14:00:00,10.44426,10.325,5.519
2023-11-19 15:00:00,11.65456,8.4,4.575
2023-11-19 16:00:00,11.90614,5.575,3.255
2023-11-19 17:00:00,14.12571,4.25,2.382
2023-11-19 18:00:00,14.42831,5.2,3.066
2023-11-19 19:00:00,11.95659,6.95,3.986
2023-11-19 20:00:00,12.00712,8.875,5.212
2023-11-19 21:00:00,11.14936,11.35,6.179
2023-11-19 22:00:00,10.0899,12.225,6.604
2023-11-19 23:00:00,8.7782,11.775,6.321
2023-11-20 01:00:00,7.47762,15.6,8.042
2023-11-20 02:00:00,8.01625,15.65,7.83
2023-11-20 03:00:00,8.28571,14.425,7.288
2023-11-20 04:00:00,8.53822,13.575,6.792
2023-11-20 05:00:00,7.32577,12.25,6.415
2023-11-20 06:00:00,7.93173,14.175,6.934
2023-11-20 07:00:00,12.37836,15.5,7.217
2023-11-20 08:00:00,21.0677,14.9,7.288
2023-11-20 09:00:00,31.2769,8.575,5.094
2023-11-20 10:00:00,42.09452,11.225,5.0
2023-11-20 11:00:00,53.32683,11.55,5.354
2023-11-20 12:00:00,34.8241,11.1,5.189
2023-11-20 13:00:00,39.12593,9.725,4.764
2023-11-20 14:00:00,33.30643,9.025,3.915
2023-11-20 15:00:00,34.97741,9.325,3.915
2023-11-20 16:00:00,42.60015,9.475,4.764
2023-11-20 17:00:00,54.32615,9.2,4.741
2023-11-20 18:00:00,38.75799,6.55,3.915
2023-11-20 19:00:00,51.59681,8.65,5.354
2023-11-20 20:00:00,52.00333,9.175,5.92
2023-11-20 21:00:00,36.08225,7.675,5.118
2023-11-20 22:00:00,17.78695,5.6,3.42
2023-11-20 23:00:00,20.66705,4.825,3.278
2023-11-21 01:00:00,18.28613,5.7,4.316
2023-11-21 02:00:00,17.8117,4.8,3.844
2023-11-21 03:00:00,14.01572,4.275,3.255
2023-11-21 04:00:00,11.08246,2.725,1.958
2023-11-21 05:00:00,11.43753,2.25,1.509
2023-11-21 06:00:00,11.28659,3.2,2.005
2023-11-21 07:00:00,14.88137,3.425,2.17
2023-11-21 08:00:00,19.23744,4.475,2.83
2023-11-21 09:00:00,28.36214,7.4,3.255
2023-11-21 10:00:00,31.10396,10.6,3.538
2023-11-21 11:00:00,31.41068,8.45,2.83
2023-11-21 12:00:00,30.39746,7.675,2.406
2023-11-21 13:00:00,32.97135,9.45,3.962
2023-11-21 14:00:00,32.11522,6.6,3.042
2023-11-21 15:00:00,28.42487,10.15,4.033
2023-11-21 16:00:00,27.04313,12.4,5.59
2023-11-21 17:00:00,33.77717,13.125,5.731
2023-11-21 18:00:00,35.44313,14.25,6.651
2023-11-21 19:00:00,28.90558,13.925,6.863
2023-11-21 20:00:00,29.56373,12.575,6.557
2023-11-21 21:00:00,26.31983,12.0,5.967
2023-11-21 22:00:00,27.02726,11.15,5.613
2023-11-21 23:00:00,32.04214,11.55,5.472
2023-11-22 01:00:00,25.27196,9.1,4.434
2023-11-22 02:00:00,22.43085,7.35,3.986
2023-11-22 03:00:00,21.38235,7.325,4.009
2023-11-22 04:00:00,19.00018,8.025,4.151
2023-11-22 05:00:00,17.07448,7.825,4.009
2023-11-22 06:00:00,23.51151,7.275,4.316
2023-11-22 07:00:00,34.25513,8.45,5.071
2023-11-22 08:00:00,37.11504,11.05,6.722
2023-11-22 09:00:00,32.60916,13.625,7.429
2023-11-22 10:00:00,36.16045,15.725,7.264
2023-11-22 11:00:00,34.42592,12.7,6.58
2023-11-22 12:00:00,34.79046,13.725,7.524
2023-11-22 13:00:00,34.32637,13.85,7.382
2023-11-22 14:00:00,32.24353,14.925,7.972
2023-11-22 15:00:00,31.22541,14.575,7.665
2023-11-22 16:00:00,39.38233,15.9,7.594
2023-11-22 17:00:00,42.46686,15.225,8.137
2023-11-22 18:00:00,41.29933,15.925,8.632
2023-11-22 19:00:00,47.07862,15.1,9.316
2023-11-22 20:00:00,47.33244,14.875,10.189
2023-11-22 21:00:00,45.55842,14.825,10.33
2023-11-22 22:00:00,38.66216,14.45,10.495
2023-11-22 23:00:00,35.06317,12.65,9.623
